time,datetime,elevation,slope,aspect,hillshade,time_end
1335657600000,2012-04-29,1492.2935791015625,2.0,25.0,178.0,1335657600000
1342483200000,2012-07-17,1489.513427734375,2.0,11.0,179.0,1342483200000
1426636800000,2015-03-18,1491.02880859375,2.0,39.0,177.0,1426636800000
1429747200000,2015-04-23,1494.4154052734375,2.0,19.0,179.0,1429747200000
1429920000000,2015-04-25,1488.890869140625,2.0,22.0,178.0,1429920000000
1438214400000,2015-07-30,1488.58984375,2.0,36.0,177.0,1438214400000
1458259200000,2016-03-18,1488.3348388671875,2.0,23.0,178.0,1458259200000
1458345600000,2016-03-19,1500.2144775390625,6.0,349.0,184.0,1458259200000
1458345600000,2016-03-19,1491.3046875,2.0,29.0,178.0,1458345600000
1493942400000,2017-05-05,1488.0703125,2.0,21.0,178.0,1493942400000
1494547200000,2017-05-12,1488.12939453125,2.0,30.0,178.0,1494547200000
